change id signed,cherry picked commit,power saving mode,merge pull request,greg kroah hartman,greg kroah gregkh,greg hartman gregkh,kroah hartman gregkh,signed greg kroah,signed greg hartman,signed greg gregkh,signed kroah hartman,signed kroah gregkh,signed hartman gregkh,greg kroah linuxfoundation.org,greg hartman linuxfoundation.org,greg gregkh linuxfoundation.org,kroah hartman linuxfoundation.org,kroah gregkh linuxfoundation.org,hartman gregkh linuxfoundation.org,signed kroah linuxfoundation.org,signed hartman linuxfoundation.org,power save mode,power change id,reduce power consumption,battery saver mode,add power saving,enabled changing network,signed linus torvalds,crs fixed change,change id crs,change id fixed,change crs fixed,id crs fixed,power reverts commit,crs fixed id,crs change id,fixed change id,added power consumption,use power efficient,power efficient workqueue,arch arm mach,change id conflicts,power consumption change,battery based user,saver based user,mode based user,based user saving,user saving battery,user saving life,user saving include,automatically switch mobile,automatically switch network,automatically mobile network,switch mobile network,disable mobile data,network data battery,disable data battery,mobile data battery,data battery level,battery low level,battery level can,battery level configure,battery level reduce,network tether enabled,call tether enabled,usb tether enabled,tether enabled changing,enabled changing download,enabled changing upload,mobile data support,power change signed,power id signed,mode power mode,consumption change id,battery saver add,battery mode add,saver mode add,rewrite better performance,enable power save,add power consumption,disable power saving,use power workqueue,use efficient workqueue,fix power consumption,crs change signed,crs id signed,fixed change signed,fixed id signed,signed torvalds torvalds,linus torvalds torvalds,signed franciscofranco gmail.com,power consumption id,enable power mode,update notes submitted,update notes changes,update submitted changes,notes submitted changes,net wireless bcmdhd,power consumption issue,mode power consumption,disabled power saving,added power saving,power saving disabled,commit change id,wifi power save,enable power saving,conflicts arch arm,conflicts arch mach,conflicts arm mach,power consumption signed,power saving power,increase power consumption,saving battery life,switch user disable,switch disable battery,battery low can,screen brightness battery,low battery disabled,support mode add,mobile data disabled,power saving activated,add power mode,cpu power saving,src com android,extreme power saving,bug power mode,lower power consumption,enable save mode,added energy consumption,fixed power consumption,revert use power,revert use efficient,device change id,added energy saving,save power change,save power id,save change id,power efficient wq,git svn id,low power mode,power efficient workqueues,power saving change,signed luis cruz,signed luis gmail.com,signed cruz gmail.com,luis cruz gmail.com,battery saver introduce,battery mode introduce,battery mode battery,saver mode introduce,saver mode battery,saver introduce battery,saver introduce saver,saver introduce mode,mode introduce battery,mode introduce saver,mode introduce mode,mode battery saver,mode battery mode,mode battery based,introduce battery saver,introduce battery mode,introduce battery based,introduce saver mode,introduce saver based,introduce saver user,introduce mode based,introduce mode user,introduce mode want,battery saver based,battery saver user,battery mode based,battery mode user,battery mode want,battery based want,saver mode based,saver mode user,saver mode want,saver based want,saver user want,saver user user,saver user saving,mode based want,mode user want,mode user user,mode user saving,mode want user,mode want saving,mode want battery,based user want,based user user,based want user,based want saving,based want battery,based user battery,based user life,user want user,user want saving,user want battery,user user saving,user user battery,user user life,want user saving,want user battery,want user life,want saving battery,want saving life,want saving include,want battery life,want battery include,want battery automatically,user battery life,user battery include,user battery automatically,user life include,user life automatically,user life switch,saving battery include,saving battery automatically,saving life include,saving life automatically,saving life switch,saving include automatically,saving include switch,saving include mobile,battery life include,battery life automatically,battery life switch,battery include automatically,battery include switch,battery include mobile,battery automatically switch,battery automatically mobile,battery automatically network,life include automatically,life include switch,life include mobile,life automatically switch,life automatically mobile,life automatically network,life switch mobile,life switch network,life switch user,include automatically switch,include automatically mobile,include automatically network,include switch mobile,include switch network,include switch user,include mobile network,include mobile user,include mobile choice,automatically switch user,automatically mobile user,automatically mobile choice,automatically network user,automatically network choice,automatically network also,switch mobile user,switch mobile choice,switch network user,switch network choice,switch network also,switch user choice,switch user also,mobile network user,mobile network choice,mobile network also,mobile user choice,mobile user also,mobile user disable,mobile choice also,mobile choice disable,mobile choice mobile,network user choice,network user also,network user disable,network choice also,network choice disable,network choice mobile,network also disable,network also mobile,network also data,user choice also,user choice disable,user choice mobile,user also disable,user also mobile,user also data,user disable mobile,user disable data,user disable wifi,choice also disable,choice also mobile,choice also data,choice disable mobile,choice disable data,choice disable wifi,choice mobile data,choice mobile wifi,choice mobile connected,also disable mobile,also disable data,also disable wifi,also mobile data,also mobile wifi,also mobile connected,also data wifi,also data connected,also data ap,disable mobile wifi,disable mobile connected,disable data wifi,disable data connected,disable data ap,disable wifi connected,disable wifi ap,disable wifi automatically,mobile data wifi,mobile data connected,mobile data ap,mobile wifi connected,mobile wifi ap,mobile wifi automatically,mobile connected ap,mobile connected automatically,mobile connected switch,data wifi connected,data wifi ap,data wifi automatically,data connected ap,data connected automatically,data connected switch,data ap automatically,data ap switch,data ap mobile,wifi connected ap,wifi connected automatically,wifi connected switch,wifi ap automatically,wifi ap switch,wifi ap mobile,wifi automatically switch,wifi automatically mobile,wifi automatically network,connected ap automatically,connected ap switch,connected ap mobile,connected automatically switch,connected automatically mobile,connected automatically network,connected switch mobile,connected switch network,connected switch disable,ap automatically switch,ap automatically mobile,ap automatically network,ap switch mobile,ap switch network,ap switch disable,ap mobile network,ap mobile disable,ap mobile mobile,automatically switch disable,automatically mobile disable,automatically mobile mobile,automatically network disable,automatically network mobile,automatically network data,switch mobile disable,switch mobile mobile,switch network disable,switch network mobile,switch network data,switch disable mobile,switch disable data,mobile network disable,mobile network mobile,mobile network data,mobile disable mobile,mobile disable data,mobile disable battery,mobile mobile data,mobile mobile battery,mobile mobile low,network disable mobile,network disable data,network disable battery,network mobile data,network mobile battery,network mobile low,network data low,disable mobile battery,disable mobile low,disable data low,disable battery low,disable battery battery,disable battery level,mobile data low,mobile battery low,mobile battery battery,mobile battery level,mobile low battery,mobile low level,mobile low can,data battery low,data battery battery,data low battery,data low level,data low can,data battery can,data battery configure,battery low battery,battery battery level,battery battery can,battery battery configure,low battery level,low battery can,low battery configure,low level can,low level configure,low level reduce,low can configure,low can reduce,low can screen,battery can configure,battery can reduce,battery can screen,battery configure reduce,battery configure screen,battery configure brightness,level can configure,level can reduce,level can screen,level configure reduce,level configure screen,level configure brightness,level reduce screen,level reduce brightness,level reduce based,can configure reduce,can configure screen,can configure brightness,can reduce screen,can reduce brightness,can reduce based,can screen brightness,can screen based,can screen low,configure reduce screen,configure reduce brightness,configure reduce based,configure screen brightness,configure screen based,configure screen low,configure brightness based,configure brightness low,configure brightness battery,reduce screen brightness,reduce screen based,reduce screen low,reduce brightness based,reduce brightness low,reduce brightness battery,reduce based low,reduce based battery,reduce based feature,screen brightness based,screen brightness low,screen based low,screen based battery,screen based feature,screen low battery,screen low feature,screen low will,brightness based low,brightness based battery,brightness based feature,brightness low battery,brightness low feature,brightness low will,brightness battery feature,brightness battery will,brightness battery disabled,based low battery,based low feature,based low will,based battery feature,based battery will,based battery disabled,based feature will,based feature disabled,based feature auto,low battery feature,low battery will,low feature will,low feature disabled,low feature auto,low will disabled,low will auto,low will brightness,battery feature will,battery feature disabled,battery feature auto,battery will disabled,battery will auto,battery will brightness,battery disabled auto,battery disabled brightness,battery disabled mode,feature will disabled,feature will auto,feature will brightness,feature disabled auto,feature disabled brightness,feature disabled mode,feature auto brightness,feature auto mode,feature auto enabled,will disabled auto,will disabled brightness,will disabled mode,will auto brightness,will auto mode,will auto enabled,will brightness mode,will brightness enabled,will brightness changing,disabled auto brightness,disabled auto mode,disabled auto enabled,disabled brightness mode,disabled brightness enabled,disabled brightness changing,disabled mode enabled,disabled mode changing,disabled mode network,auto brightness mode,auto brightness enabled,auto brightness changing,auto mode enabled,auto mode changing,auto mode network,auto enabled changing,auto enabled network,auto enabled call,brightness mode enabled,brightness mode changing,brightness mode network,brightness enabled changing,brightness enabled network,brightness enabled call,brightness changing network,brightness changing call,brightness changing usb,mode enabled changing,mode enabled network,mode enabled call,mode changing network,mode changing call,mode changing usb,mode network call,mode network usb,mode network tether,enabled changing call,enabled changing usb,enabled network call,enabled network usb,enabled network tether,enabled call usb,enabled call tether,enabled call enabled,changing network call,changing network usb,changing network tether,changing call usb,changing call tether,changing call enabled,changing usb tether,changing usb enabled,changing usb wifiap,network call usb,network call tether,network call enabled,network usb tether,network usb enabled,network usb wifiap,network tether wifiap,call usb tether,call usb enabled,call usb wifiap,call tether wifiap,call enabled wifiap,call enabled enabled,call enabled changing,usb tether wifiap,usb enabled wifiap,usb enabled enabled,usb enabled changing,usb wifiap enabled,usb wifiap changing,usb wifiap network,tether enabled wifiap,tether enabled enabled,tether wifiap enabled,tether wifiap changing,tether wifiap network,tether enabled network,tether enabled download,enabled wifiap enabled,enabled wifiap changing,enabled wifiap network,enabled enabled changing,enabled enabled network,enabled enabled download,wifiap enabled changing,wifiap enabled network,wifiap enabled download,wifiap changing network,wifiap changing download,wifiap changing upload,wifiap network download,wifiap network upload,wifiap network progress,enabled network download,enabled network upload,enabled network progress,enabled download upload,enabled download progress,enabled download support,changing network download,changing network upload,changing network progress,changing download upload,changing download progress,changing download support,changing upload progress,changing upload support,changing upload gsm,network download upload,network download progress,network download support,network upload progress,network upload support,network upload gsm,network progress support,network progress gsm,network progress cdma,download upload progress,download upload support,download upload gsm,download progress support,download progress gsm,download progress cdma,download support gsm,download support cdma,download support devices,upload progress support,upload progress gsm,upload progress cdma,upload support gsm,upload support cdma,upload support devices,upload gsm cdma,upload gsm devices,upload gsm need,progress support gsm,progress support cdma,progress support devices,progress gsm cdma,progress gsm devices,progress gsm need,progress cdma devices,progress cdma need,progress cdma someone,support gsm cdma,support gsm devices,support gsm need,support cdma devices,support cdma need,support cdma someone,support devices need,support devices someone,support devices test,gsm cdma devices,gsm cdma need,gsm cdma someone,gsm devices need,gsm devices someone,gsm devices test,gsm need someone,gsm need test,gsm need cdma,cdma devices need,cdma devices someone,cdma devices test,cdma need someone,cdma need test,cdma need cdma,cdma someone test,cdma someone cdma,cdma someone devices,devices need someone,devices need test,devices need cdma,devices someone test,devices someone cdma,devices someone devices,devices test cdma,devices test devices,devices test every,need someone test,need someone cdma,need someone devices,need test cdma,need test devices,need test every,need cdma devices,need cdma every,need cdma condition,someone test cdma,someone test devices,someone test every,someone cdma devices,someone cdma every,someone cdma condition,someone devices every,someone devices condition,someone devices option,test cdma devices,test cdma every,test cdma condition,test devices every,test devices condition,test devices option,test every condition,test every option,test every d,cdma devices every,cdma devices condition,cdma devices option,cdma every condition,cdma every option,cdma every d,cdma condition option,cdma condition d,cdma condition restore,devices every condition,devices every option,devices every d,devices condition option,devices condition d,devices condition restore,devices option d,devices option restore,devices option network,every condition option,every condition d,every condition restore,every option d,every option restore,every option network,every d restore,every d network,every d configuration,condition option d,condition option restore,condition option network,condition d restore,condition d network,condition d configuration,condition restore network,condition restore configuration,option d restore,option d network,option d configuration,option restore network,option restore configuration,option network configuration,d restore network,d restore configuration,d network configuration,restore network configuration,disabled add time,disabled add range,disabled add start,disabled time range,disabled time start,disabled range start,add time range,add time start,add range start,time range start,allow device without,allow device mobile,allow device data,allow without mobile,allow without data,allow without support,allow mobile data,allow mobile support,allow mobile using,device without mobile,device without data,device without support,device mobile data,device mobile support,device mobile using,device data support,device data using,device data feature,without mobile data,without mobile support,without mobile using,without data support,without data using,without data feature,without support using,without support feature,without support fix,mobile data using,mobile data feature,mobile support using,mobile support feature,mobile support fix,mobile using feature,mobile using fix,mobile using inconsistent,data support using,data support feature,data support fix,data using feature,data using fix,data using inconsistent,data feature fix,data feature inconsistent,data feature battery,support using feature,support using fix,support using inconsistent,support feature fix,support feature inconsistent,support feature battery,support fix inconsistent,support fix battery,support fix low,using feature fix,using feature inconsistent,using feature battery,using fix inconsistent,using fix battery,using fix low,using inconsistent battery,using inconsistent low,using inconsistent level,feature fix inconsistent,feature fix battery,feature fix low,feature inconsistent battery,feature inconsistent low,feature inconsistent level,feature battery low,feature battery level,feature battery rewrite,fix inconsistent battery,fix inconsistent low,fix inconsistent level,fix battery low,fix battery level,fix battery rewrite,fix low level,fix low rewrite,fix low better,inconsistent battery low,inconsistent battery level,inconsistent battery rewrite,inconsistent low level,inconsistent low rewrite,inconsistent low better,inconsistent level rewrite,inconsistent level better,inconsistent level performance,battery low rewrite,battery low better,battery level rewrite,battery level better,battery level performance,battery rewrite better,battery rewrite performance,battery rewrite modified,low level rewrite,low level better,low level performance,low rewrite better,low rewrite performance,low rewrite modified,low better performance,low better modified,low better controller,level rewrite better,level rewrite performance,level rewrite modified,level better performance,level better modified,level better controller,level performance modified,level performance controller,level performance support,rewrite better modified,rewrite better controller,rewrite performance modified,rewrite performance controller,rewrite performance support,rewrite modified controller,rewrite modified support,rewrite modified battery,better performance modified,better performance controller,better performance support,better modified controller,better modified support,better modified battery,better controller support,better controller battery,better controller saver,performance modified controller,performance modified support,performance modified battery,performance controller support,performance controller battery,performance controller saver,performance support battery,performance support saver,performance support mode,modified controller support,modified controller battery,modified controller saver,modified support battery,modified support saver,modified support mode,modified battery saver,modified battery mode,modified battery add,controller support battery,controller support saver,controller support mode,controller battery saver,controller battery mode,controller battery add,controller saver mode,controller saver add,controller saver bluetooth,support battery saver,support battery mode,support battery add,support saver mode,support saver add,support saver bluetooth,support mode bluetooth,support mode gps,battery saver bluetooth,battery mode bluetooth,battery mode gps,battery add bluetooth,battery add gps,battery add wifi,saver mode bluetooth,saver mode gps,saver add bluetooth,saver add gps,saver add wifi,saver bluetooth gps,saver bluetooth wifi,saver bluetooth mobile,mode add bluetooth,mode add gps,mode add wifi,mode bluetooth gps,mode bluetooth wifi,mode bluetooth mobile,mode gps wifi,mode gps mobile,mode gps data,add bluetooth gps,add bluetooth wifi,add bluetooth mobile,add gps wifi,add gps mobile,add gps data,add wifi mobile,add wifi data,add wifi support,bluetooth gps wifi,bluetooth gps mobile,bluetooth gps data,bluetooth wifi mobile,bluetooth wifi data,bluetooth wifi support,bluetooth mobile data,bluetooth mobile support,bluetooth mobile disabled,gps wifi mobile,gps wifi data,gps wifi support,gps mobile data,gps mobile support,gps mobile disabled,gps data support,gps data disabled,gps data power,wifi mobile data,wifi mobile support,wifi mobile disabled,wifi data support,wifi data disabled,wifi data power,wifi support disabled,wifi support power,wifi support saving,mobile data power,mobile support disabled,mobile support power,mobile support saving,mobile disabled power,mobile disabled saving,mobile disabled activated,data support disabled,data support power,data support saving,data disabled power,data disabled saving,data disabled activated,data power saving,data power activated,support disabled power,support disabled saving,support disabled activated,support power saving,support power activated,support saving activated,disabled power activated,disabled saving activated,delay power saving,delay power mode,delay saving mode,add power save,power saving features,power save power,crs fixed signed,viresh kumar viresh.kumar,viresh kumar linaro.org,viresh viresh.kumar linaro.org,kumar viresh.kumar linaro.org,mode change id,codeaurora.org cherry picked,disable power mode,power mode disabled,saving mode disabled,power consumption data,bug write test,bug write enable,bug write power,bug test enable,bug test power,bug test save,bug enable power,bug enable save,bug enable mode,write test enable,write test power,write test save,write enable power,write enable save,write enable mode,write power save,write power mode,test enable power,test enable save,test enable mode,test power save,test power mode,test save mode,idle power consumption,power consumption fixed,power saving id,signed gmail.com signed,saving change id,gmail.com signed gmail.com,power saving will,signed mark brown,signed mark broonie,signed brown broonie,mark brown broonie,cherry commit change,picked commit change,conflicts src com,conflicts src android,reduced power consumption,bug power save,consumption id signed,codeaurora.org cherry commit,codeaurora.org picked commit,power mode commit,bcmdhd power saving,disable saving mode,signed francisco franco,signed francisco franciscofranco,signed francisco gmail.com,signed franco franciscofranco,signed franco gmail.com,francisco franco franciscofranco,francisco franco gmail.com,francisco franciscofranco gmail.com,franco franciscofranco gmail.com,power saving screen,power mode screen,consumption change signed,revert power reverts,sched set power,use power reverts,use efficient reverts,use efficient commit,power efficient reverts,power efficient commit,efficient reverts commit,merge request power,pull request power,battery change id,reducing power consumption,gmail.com change id,msm bam_dmux use,msm bam_dmux power,msm bam_dmux efficient,msm use power,msm use efficient,msm use workqueues,msm power efficient,msm power workqueues,bam_dmux use power,bam_dmux use efficient,bam_dmux use workqueues,bam_dmux power efficient,bam_dmux power workqueues,bam_dmux efficient workqueues,use power workqueues,use efficient workqueues,signed luis signed,signed cruz signed,luis cruz signed,luis gmail.com signed,luis signed gmail.com,cruz gmail.com signed,cruz signed gmail.com,will power consumption,cpu power consumption,low power consumption,signed brown signed,cherry picked change,cherry commit id,picked commit id,picked change id,battery saver battery,battery mode saver,battery introduce battery,battery introduce saver,battery introduce mode,saver mode saver,saver battery saver,saver battery mode,saver battery based,mode saver mode,mode saver based,mode saver user,mode save power,reduces power consumption,power change crs,power id crs,power id fixed,power mode turns,high power consumption,signed huaibin yang,higher power consumption,signed huaibin huaibiny,signed huaibin codeaurora.org,signed yang huaibiny,signed yang codeaurora.org,signed huaibiny codeaurora.org,huaibin yang huaibiny,huaibin yang codeaurora.org,huaibin huaibiny codeaurora.org,yang huaibiny codeaurora.org,power save commit,signed viresh kumar,signed viresh viresh.kumar,signed viresh linaro.org,signed kumar viresh.kumar,signed kumar linaro.org,signed viresh.kumar linaro.org,signed tejun heo,signed tejun tj,signed tejun kernel.org,signed heo tj,signed heo kernel.org,signed tj kernel.org,tejun heo tj,tejun heo kernel.org,tejun tj kernel.org,heo tj kernel.org,signed mark linaro.org,signed brown linaro.org,signed broonie linaro.org,mark brown linaro.org,mark broonie linaro.org,brown broonie linaro.org,power mode change,cherry picked signed,cherry commit signed,picked commit signed,power savings mode,power savings commit,suspend mode power,max power mode,signed len brown,signed len len.brown,signed len intel.com,signed brown len.brown,signed brown intel.com,signed len.brown intel.com,len brown len.brown,len brown intel.com,len len.brown intel.com,brown len.brown intel.com,disable save power,change id sujit,change signed sujit,change signed reddy,change signed thumma,id signed sujit,id signed reddy,id signed thumma,id sujit reddy,id sujit thumma,id sujit sthumma,signed sujit reddy,signed sujit thumma,signed sujit sthumma,signed reddy thumma,signed reddy sthumma,signed reddy codeaurora.org,signed thumma sthumma,signed thumma codeaurora.org,sujit reddy thumma,sujit reddy sthumma,sujit reddy codeaurora.org,sujit thumma sthumma,sujit thumma codeaurora.org,sujit sthumma codeaurora.org,reddy thumma sthumma,reddy thumma codeaurora.org,reddy sthumma codeaurora.org,thumma sthumma codeaurora.org,power saving turns,saving mode screen,signed poondog gmail.com,power consumption bug,asoc use power,asoc use efficient,asoc use workqueue,asoc power efficient,asoc power workqueue,updated power consumption,target
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
